pca_1,pca_2,tsne_1,tsne_2,dataset,path,similar_name,similar_image_paths,similar_label_paths,IoU_score
-8610.52634445114,9666.144821495805,4.996583,6.385358,Synthia,dataset\SYNTHIA_256\image\0008425.png,498.jpeg,dataset\original_cityscapes_inputs\498.jpeg,dataset\cityscapes_labels_100\498.jpeg,0.554107666015625
6283.080507467084,17251.944157577884,-10.206755,5.89204,Synthia,dataset\SYNTHIA_256\image\0000460.png,498.jpeg,dataset\original_cityscapes_inputs\498.jpeg,dataset\cityscapes_labels_100\498.jpeg,0.6070709228515625
5914.921466080978,21386.76462257431,-10.911903,5.0880585,Synthia,dataset\SYNTHIA_256\image\0003625.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.5333251953125
-6570.4675790121155,-6142.117151366024,4.5044675,-1.6773938,Synthia,dataset\SYNTHIA_256\image\0007699.png,423.jpeg,dataset\original_cityscapes_inputs\423.jpeg,dataset\cityscapes_labels_100\423.jpeg,0.5423736572265625
8869.784289772342,23986.749114329526,-14.017075,0.1512299,Synthia,dataset\SYNTHIA_256\image\0009274.png,9.jpeg,dataset\original_cityscapes_inputs\9.jpeg,dataset\cityscapes_labels_100\9.jpeg,0.4044342041015625
19615.86242648616,4716.552223000579,-8.081393,2.8166385,Synthia,dataset\SYNTHIA_256\image\0007796.png,423.jpeg,dataset\original_cityscapes_inputs\423.jpeg,dataset\cityscapes_labels_100\423.jpeg,0.50689697265625
231.75268866422385,-8692.498456266016,0.61013436,-4.1572957,Synthia,dataset\SYNTHIA_256\image\0003355.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.4606170654296875
-5919.23233189287,6316.1295121360345,-1.8010982,1.9196731,Synthia,dataset\SYNTHIA_256\image\0006968.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.4329986572265625
-18692.953773324167,4108.3835089752565,9.315795,4.507725,Synthia,dataset\SYNTHIA_256\image\0000427.png,498.jpeg,dataset\original_cityscapes_inputs\498.jpeg,dataset\cityscapes_labels_100\498.jpeg,0.5653228759765625
-13005.62307834643,10768.508778155572,10.89091,6.2885814,Synthia,dataset\SYNTHIA_256\image\0005940.png,498.jpeg,dataset\original_cityscapes_inputs\498.jpeg,dataset\cityscapes_labels_100\498.jpeg,0.5188140869140625
-10923.777084610098,-3520.2937673946126,7.021231,1.5485178,Synthia,dataset\SYNTHIA_256\image\0007183.png,209.jpeg,dataset\original_cityscapes_inputs\209.jpeg,dataset\cityscapes_labels_100\209.jpeg,0.7149505615234375
7888.133780465748,8761.703679836934,-7.080842,1.9207656,Synthia,dataset\SYNTHIA_256\image\0004474.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.5618438720703125
3737.7193304704083,5868.004135547513,2.3785982,-11.337188,Synthia,dataset\SYNTHIA_256\image\0001528.png,334.jpeg,dataset\original_cityscapes_inputs\334.jpeg,dataset\cityscapes_labels_100\334.jpeg,0.4385223388671875
-15403.538240474894,2491.869951712933,9.994815,3.4892552,Synthia,dataset\SYNTHIA_256\image\0006983.png,89.jpeg,dataset\original_cityscapes_inputs\89.jpeg,dataset\cityscapes_labels_100\89.jpeg,0.4510955810546875
5287.966678759694,3379.7137120025086,-5.34776,2.4380744,Synthia,dataset\SYNTHIA_256\image\0005809.png,209.jpeg,dataset\original_cityscapes_inputs\209.jpeg,dataset\cityscapes_labels_100\209.jpeg,0.484222412109375
-20517.639390149878,587.683881627458,11.193683,3.0793545,Synthia,dataset\SYNTHIA_256\image\0006997.png,265.jpeg,dataset\original_cityscapes_inputs\265.jpeg,dataset\cityscapes_labels_100\265.jpeg,0.4275665283203125
-8775.769508001344,-8534.158949216737,5.6403675,-1.8381557,Synthia,dataset\SYNTHIA_256\image\0008996.png,265.jpeg,dataset\original_cityscapes_inputs\265.jpeg,dataset\cityscapes_labels_100\265.jpeg,0.519744873046875
3206.811453079405,-6504.770994434513,2.167135,-4.9054494,Synthia,dataset\SYNTHIA_256\image\0006460.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.5819244384765625
